Date,Open,High,Low,Close,Adj Close,Volume
2018-10-11,0.074759,0.074874,0.064842,0.067697,0.067697,5664040
2018-10-12,0.067429,0.072404,0.066442,0.068279,0.068279,3894070
2018-10-13,0.068234,0.069330,0.067697,0.068088,0.068088,2596350
2018-10-14,0.068247,0.070340,0.067545,0.067691,0.067691,2973910
2018-10-15,0.067808,0.075901,0.067198,0.069870,0.069870,3742730
2018-10-16,0.069938,0.071404,0.069835,0.070624,0.070624,2395710
2018-10-17,0.070676,0.071453,0.069689,0.070768,0.070768,2636070
2018-10-18,0.070890,0.071686,0.068086,0.068587,0.068587,2538310
2018-10-19,0.068551,0.069872,0.068401,0.069602,0.069602,2575720
2018-10-20,0.069498,0.070716,0.069498,0.070264,0.070264,2353920
2018-10-21,0.070083,0.073643,0.069861,0.072655,0.072655,2836720
2018-10-22,0.072477,0.072541,0.070300,0.071798,0.071798,3099970
2018-10-23,0.071774,0.075523,0.069684,0.073479,0.073479,5841370
2018-10-24,0.073124,0.074062,0.072056,0.072531,0.072531,2977860
2018-10-25,0.072759,0.073650,0.071593,0.072605,0.072605,3095690
2018-10-26,0.072444,0.074368,0.071787,0.073754,0.073754,3517640
2018-10-27,0.073682,0.078875,0.073349,0.077105,0.077105,4659250
2018-10-28,0.077371,0.080856,0.076181,0.077884,0.077884,4478670
2018-10-29,0.077081,0.078186,0.072204,0.072568,0.072568,3460950
2018-10-30,0.072957,0.074570,0.071718,0.074440,0.074440,3193930
2018-10-31,0.074087,0.075281,0.072962,0.074524,0.074524,2383350
2018-11-01,0.074715,0.081106,0.073918,0.078422,0.078422,3877910
2018-11-02,0.078294,0.079990,0.077686,0.078886,0.078886,4385270
2018-11-03,0.078881,0.079271,0.076378,0.076682,0.076682,2618550
2018-11-04,0.077099,0.078749,0.075278,0.077054,0.077054,3245460
2018-11-05,0.076748,0.078422,0.075407,0.078049,0.078049,3091500
2018-11-06,0.078123,0.078785,0.075926,0.077791,0.077791,4317430
2018-11-07,0.077876,0.079260,0.077415,0.078279,0.078279,4058900
2018-11-08,0.078295,0.092120,0.078288,0.086702,0.086702,12694900
2018-11-09,0.086389,0.090919,0.083918,0.084624,0.084624,7494810
2018-11-10,0.084416,0.097639,0.083857,0.094824,0.094824,8235700
2018-11-11,0.095337,0.099037,0.092130,0.092782,0.092782,9107400
2018-11-12,0.093349,0.102983,0.092416,0.101202,0.101202,7666150
2018-11-13,0.101277,0.110246,0.099111,0.103372,0.103372,12232900
2018-11-14,0.103670,0.103670,0.081294,0.087212,0.087212,8445350
2018-11-15,0.087606,0.092672,0.083473,0.092672,0.092672,6569820
2018-11-16,0.092912,0.093732,0.084185,0.086449,0.086449,5387580
2018-11-17,0.086556,0.087514,0.080546,0.083371,0.083371,3755420
2018-11-18,0.083507,0.089150,0.081682,0.086898,0.086898,4001340
2018-11-19,0.087049,0.089766,0.067680,0.068028,0.068028,5702080
2018-11-20,0.067762,0.069208,0.055859,0.058177,0.058177,4259860
2018-11-21,0.058687,0.065640,0.057908,0.065141,0.065141,3248580
2018-11-22,0.065069,0.067310,0.060489,0.060822,0.060822,4112340
2018-11-23,0.060730,0.061365,0.055970,0.059073,0.059073,3427060
2018-11-24,0.059217,0.061091,0.051807,0.053208,0.053208,2980230
2018-11-25,0.052963,0.055590,0.047618,0.054248,0.054248,3132770
2018-11-26,0.054097,0.055266,0.049343,0.051537,0.051537,2810670
2018-11-27,0.051540,0.053019,0.049476,0.052465,0.052465,2458290
2018-11-28,0.052478,0.062734,0.052478,0.060328,0.060328,3138200
2018-11-29,0.060455,0.062334,0.058076,0.060943,0.060943,2610241
2018-11-30,0.061212,0.065091,0.055981,0.057589,0.057589,3684870
2018-12-01,0.057676,0.065111,0.057413,0.063591,0.063591,3812489
2018-12-02,0.063516,0.065657,0.062341,0.063725,0.063725,3694950
2018-12-03,0.064144,0.074118,0.061733,0.069761,0.069761,14189134
2018-12-04,0.069897,0.069897,0.063387,0.065295,0.065295,8649669
2018-12-05,0.065334,0.065549,0.057528,0.057822,0.057822,7558526
2018-12-06,0.057884,0.060221,0.053411,0.054571,0.054571,8328731
2018-12-07,0.054492,0.058389,0.049171,0.056486,0.056486,12108310
2018-12-08,0.056247,0.059541,0.053851,0.058971,0.058971,8561630
2018-12-09,0.058767,0.064009,0.057933,0.061120,0.061120,8979963
2018-12-10,0.061058,0.064797,0.055264,0.058134,0.058134,15076812
2018-12-11,0.057711,0.057711,0.053255,0.053255,0.053255,5231296
2018-12-12,0.053242,0.054964,0.051221,0.054060,0.054060,2831988
2018-12-13,0.054173,0.054173,0.048595,0.048917,0.048917,2941396
2018-12-14,0.049043,0.049581,0.043356,0.043710,0.043710,2777406
2018-12-15,0.043613,0.044872,0.041561,0.043542,0.043542,2212610
2018-12-16,0.043415,0.046550,0.043415,0.045431,0.045431,2349640
2018-12-17,0.045370,0.050284,0.045338,0.048837,0.048837,3091926
2018-12-18,0.048914,0.049545,0.045750,0.049461,0.049461,4062315
2018-12-19,0.049662,0.053430,0.047951,0.048015,0.048015,4482321
2018-12-20,0.047863,0.055956,0.047133,0.053462,0.053462,4590954
2018-12-21,0.053640,0.056894,0.051431,0.054290,0.054290,4859334
2018-12-22,0.054382,0.057084,0.052811,0.056919,0.056919,3838520
2018-12-23,0.056754,0.060032,0.056526,0.057255,0.057255,3756953
2018-12-24,0.057180,0.062675,0.054391,0.055417,0.055417,5444153
2018-12-25,0.055451,0.055626,0.048917,0.050250,0.050250,2558309
2018-12-26,0.049777,0.051977,0.048972,0.050022,0.050022,2126919
2018-12-27,0.050107,0.050726,0.044969,0.045251,0.045251,2287961
2018-12-28,0.045191,0.052586,0.045191,0.051505,0.051505,5546172
2018-12-29,0.051890,0.052563,0.048895,0.049016,0.049016,3076091
2018-12-30,0.048983,0.050280,0.048303,0.048894,0.048894,2512916
2018-12-31,0.048864,0.048873,0.045101,0.045422,0.045422,1961467
2019-01-01,0.045677,0.046854,0.043314,0.046765,0.046765,2433291
2019-01-02,0.046856,0.047362,0.044910,0.046981,0.046981,2705957
2019-01-03,0.047004,0.047078,0.043937,0.044282,0.044282,1905546
2019-01-04,0.044368,0.045931,0.043376,0.045770,0.045770,2147433
2019-01-05,0.045656,0.047378,0.045159,0.045486,0.045486,2600855
2019-01-06,0.045080,0.047436,0.044005,0.046287,0.046287,2071111
2019-01-07,0.046401,0.047015,0.044789,0.045331,0.045331,1896650
2019-01-08,0.045394,0.046129,0.044150,0.045028,0.045028,2070780
2019-01-09,0.045200,0.046915,0.044834,0.046507,0.046507,2347018
2019-01-10,0.046551,0.046753,0.037930,0.038827,0.038827,3614002
2019-01-11,0.038806,0.039896,0.038180,0.039137,0.039137,2087975
2019-01-12,0.039193,0.039625,0.037650,0.038846,0.038846,2049907
2019-01-13,0.038653,0.039490,0.035275,0.035502,0.035502,2901442
2019-01-14,0.035778,0.038786,0.035297,0.038338,0.038338,2138129
2019-01-15,0.038407,0.039541,0.036292,0.036984,0.036984,2537097
2019-01-16,0.036896,0.041066,0.036507,0.040658,0.040658,3414714
2019-01-17,0.040521,0.041395,0.039189,0.040807,0.040807,3476512
2019-01-18,0.040865,0.041005,0.038649,0.039737,0.039737,2287180
2019-01-19,0.039431,0.041391,0.039229,0.040427,0.040427,1955026
2019-01-20,0.040202,0.041448,0.037598,0.038739,0.038739,2113452
2019-01-21,0.038716,0.039135,0.037502,0.038121,0.038121,1885303
2019-01-22,0.037968,0.040234,0.037631,0.039395,0.039395,2573012
2019-01-23,0.039614,0.039864,0.037640,0.038355,0.038355,2139736
2019-01-24,0.038118,0.039501,0.037827,0.039137,0.039137,1874377
2019-01-25,0.039390,0.039575,0.038424,0.039319,0.039319,1867433
2019-01-26,0.039029,0.041960,0.039029,0.040187,0.040187,3605168
2019-01-27,0.040057,0.040555,0.037661,0.037661,0.037661,2316775
2019-01-28,0.037649,0.037738,0.034340,0.035767,0.035767,2460952
2019-01-29,0.035793,0.036061,0.033050,0.034646,0.034646,1803281
2019-01-30,0.034464,0.036503,0.034037,0.035508,0.035508,1395372
2019-01-31,0.035493,0.036507,0.033586,0.034013,0.034013,1248411
2019-02-01,0.033987,0.035213,0.032952,0.033953,0.033953,1047722
2019-02-02,0.034662,0.035478,0.033678,0.035428,0.035428,1008128
2019-02-03,0.034062,0.035611,0.032932,0.033800,0.033800,1315105
2019-02-04,0.033692,0.033996,0.032630,0.032848,0.032848,997220
2019-02-05,0.032762,0.035272,0.032755,0.034970,0.034970,1842135
2019-02-06,0.035398,0.035859,0.031586,0.032316,0.032316,2250483
2019-02-07,0.031844,0.033082,0.031765,0.032052,0.032052,920000
2019-02-08,0.032796,0.036564,0.031943,0.035666,0.035666,1913214
2019-02-09,0.035670,0.035765,0.034446,0.034988,0.034988,1239386
2019-02-10,0.034992,0.035610,0.034027,0.034967,0.034967,1244188
2019-02-11,0.034994,0.035348,0.033465,0.033946,0.033946,1634592
2019-02-12,0.033948,0.035912,0.033604,0.034999,0.034999,1693130
2019-02-13,0.034965,0.035994,0.034592,0.034702,0.034702,1722455
2019-02-14,0.034681,0.035853,0.033143,0.034062,0.034062,1830432
2019-02-15,0.034612,0.036061,0.032965,0.034851,0.034851,1333716
2019-02-16,0.034882,0.038423,0.034128,0.037274,0.037274,3195915
2019-02-17,0.037286,0.037655,0.035509,0.035995,0.035995,2180910
2019-02-18,0.035594,0.040047,0.035594,0.039358,0.039358,2057740
2019-02-19,0.039193,0.039628,0.037043,0.038514,0.038514,2201277
2019-02-20,0.038766,0.039498,0.037395,0.038807,0.038807,1549778
2019-02-21,0.038367,0.039016,0.036235,0.036235,0.036235,1628645
2019-02-22,0.037115,0.039759,0.035982,0.038552,0.038552,1238491
2019-02-23,0.037737,0.039676,0.036052,0.038473,0.038473,2056285
2019-02-24,0.037862,0.041162,0.035407,0.035979,0.035979,2296980
2019-02-25,0.035955,0.037872,0.035229,0.036498,0.036498,1704504
2019-02-26,0.036851,0.055167,0.035633,0.049183,0.049183,32528044
2019-02-27,0.049761,0.053114,0.041292,0.042852,0.042852,17867199
2019-02-28,0.042659,0.044320,0.041315,0.043854,0.043854,7355346
2019-03-01,0.043751,0.045791,0.042582,0.042727,0.042727,5605860
2019-03-02,0.042618,0.043147,0.040263,0.042747,0.042747,4325396
2019-03-03,0.042795,0.043059,0.039987,0.041163,0.041163,2544800
2019-03-04,0.041128,0.041809,0.038228,0.039908,0.039908,3166266
2019-03-05,0.039911,0.044136,0.039512,0.043168,0.043168,3487523
2019-03-06,0.043143,0.043487,0.041631,0.042136,0.042136,2452502
2019-03-07,0.042057,0.042292,0.041420,0.041637,0.041637,2536932
2019-03-08,0.041741,0.049453,0.041741,0.045030,0.045030,13560293
2019-03-09,0.044767,0.049772,0.044080,0.047615,0.047615,10519554
2019-03-10,0.047470,0.048401,0.045829,0.047799,0.047799,3213151
2019-03-11,0.047794,0.049099,0.043926,0.044725,0.044725,3162328
2019-03-12,0.044719,0.048300,0.043416,0.047050,0.047050,2711497
2019-03-13,0.047112,0.048215,0.045521,0.047686,0.047686,2393180
2019-03-14,0.047505,0.048217,0.045934,0.047663,0.047663,2806305
2019-03-15,0.046713,0.050369,0.046592,0.049305,0.049305,3140564
2019-03-16,0.049430,0.050344,0.047826,0.049001,0.049001,2238361
2019-03-17,0.048917,0.051247,0.048231,0.050414,0.050414,2695284
2019-03-18,0.050518,0.053407,0.049443,0.052163,0.052163,4542225
2019-03-19,0.052106,0.052441,0.049761,0.050069,0.050069,2892788
2019-03-20,0.050195,0.051186,0.048667,0.050632,0.050632,2867254
2019-03-21,0.050500,0.051469,0.047700,0.048639,0.048639,2847705
2019-03-22,0.048528,0.051421,0.048528,0.049368,0.049368,2765268
2019-03-23,0.049736,0.050833,0.049048,0.050655,0.050655,2295634
2019-03-24,0.050745,0.054015,0.049544,0.052160,0.052160,5220619
2019-03-25,0.052138,0.052364,0.049154,0.050512,0.050512,3384829
2019-03-26,0.050061,0.050707,0.048538,0.050707,0.050707,2901987
2019-03-27,0.050572,0.052627,0.050320,0.052278,0.052278,3168754
2019-03-28,0.052278,0.083250,0.051386,0.066117,0.066117,120530489
2019-03-29,0.066132,0.066144,0.059245,0.060072,0.060072,98713572
2019-03-30,0.060062,0.060180,0.055135,0.056562,0.056562,21772084
2019-03-31,0.056562,0.057160,0.054629,0.056431,0.056431,13881097
2019-04-01,0.056366,0.057397,0.055179,0.056332,0.056332,6107028
2019-04-02,0.056352,0.059137,0.054904,0.057946,0.057946,10626058
2019-04-03,0.058007,0.061461,0.055647,0.056714,0.056714,8374454
2019-04-04,0.056764,0.061120,0.056635,0.059850,0.059850,4381627
2019-04-05,0.059838,0.061426,0.058397,0.060321,0.060321,3841260
2019-04-06,0.060329,0.061256,0.057676,0.058987,0.058987,3399883
2019-04-07,0.058933,0.063200,0.058277,0.061069,0.061069,7081075
2019-04-08,0.061070,0.061839,0.057194,0.059182,0.059182,5866874
2019-04-09,0.059182,0.061280,0.055869,0.057383,0.057383,11148788
2019-04-10,0.057279,0.058831,0.055824,0.056396,0.056396,8649778
2019-04-11,0.056381,0.056826,0.050341,0.052918,0.052918,6992865
2019-04-12,0.052883,0.053857,0.050459,0.052885,0.052885,5799023
2019-04-13,0.052809,0.056098,0.052281,0.055098,0.055098,6791911
2019-04-14,0.055058,0.057281,0.054107,0.055558,0.055558,7681576
2019-04-15,0.055558,0.056622,0.052026,0.052638,0.052638,6629622
2019-04-16,0.052620,0.058165,0.052293,0.057540,0.057540,9163259
2019-04-17,0.057576,0.058147,0.054141,0.056274,0.056274,7002305
2019-04-18,0.055750,0.058186,0.054658,0.056716,0.056716,6445962
2019-04-19,0.056967,0.060837,0.055161,0.059173,0.059173,8676974
2019-04-20,0.059136,0.061341,0.057549,0.058518,0.058518,7065966
2019-04-21,0.058921,0.059107,0.053906,0.055055,0.055055,5496942
2019-04-22,0.055026,0.056383,0.053874,0.055728,0.055728,5974720
2019-04-23,0.055867,0.057994,0.054652,0.056080,0.056080,6460713
2019-04-24,0.056080,0.056513,0.050728,0.052591,0.052591,10048014
2019-04-25,0.052517,0.053836,0.048438,0.049392,0.049392,8233709
2019-04-26,0.049655,0.051928,0.047801,0.050216,0.050216,8629787
2019-04-27,0.050232,0.051378,0.047898,0.049605,0.049605,7364930
2019-04-28,0.049554,0.052307,0.048565,0.049215,0.049215,7429036
2019-04-29,0.049228,0.051651,0.047367,0.048526,0.048526,7346188
2019-04-30,0.048577,0.051362,0.047798,0.051176,0.051176,8735042
2019-05-01,0.051137,0.052041,0.050138,0.051491,0.051491,7585642
2019-05-02,0.051480,0.051668,0.050648,0.051275,0.051275,7507994
2019-05-03,0.051297,0.053232,0.051205,0.052475,0.052475,7580340
2019-05-04,0.052475,0.052817,0.048056,0.049875,0.049875,7354032
2019-05-05,0.049617,0.053707,0.049265,0.053425,0.053425,13008768
2019-05-06,0.051166,0.055308,0.048782,0.050940,0.050940,7548625
2019-05-07,0.050968,0.056076,0.050059,0.051440,0.051440,11974795
2019-05-08,0.051430,0.053920,0.047689,0.051085,0.051085,12306213
2019-05-09,0.051085,0.053970,0.044443,0.046197,0.046197,14618024
2019-05-10,0.046866,0.049729,0.044623,0.048340,0.048340,15230758
2019-05-11,0.048340,0.054261,0.047887,0.052481,0.052481,15599263
2019-05-12,0.052629,0.053521,0.048061,0.048882,0.048882,13379956
2019-05-13,0.048882,0.054989,0.048499,0.051036,0.051036,15321610
2019-05-14,0.050772,0.054526,0.045182,0.047379,0.047379,14242265
2019-05-15,0.052308,0.057110,0.047457,0.056298,0.056298,19848318
2019-05-16,0.056296,0.061988,0.052829,0.057243,0.057243,18648749
2019-05-17,0.057242,0.057760,0.048536,0.054592,0.054592,15765416
2019-05-18,0.054592,0.059677,0.053473,0.054930,0.054930,13094685
2019-05-19,0.054916,0.062181,0.054256,0.057242,0.057242,11695169
2019-05-20,0.057297,0.061224,0.050729,0.053640,0.053640,11488692
2019-05-21,0.054780,0.059414,0.052291,0.058488,0.058488,42044172
2019-05-22,0.057727,0.062721,0.054931,0.055781,0.055781,18078875
2019-05-23,0.056546,0.063969,0.053402,0.061384,0.061384,21422655
2019-05-24,0.061166,0.065959,0.059275,0.060183,0.060183,25201432
2019-05-25,0.060183,0.063380,0.058871,0.062289,0.062289,18984630
2019-05-26,0.062289,0.063971,0.058191,0.061718,0.061718,22124660
2019-05-27,0.062109,0.064575,0.060076,0.063282,0.063282,20455793
2019-05-28,0.062772,0.065635,0.059925,0.060293,0.060293,19992592
2019-05-29,0.062652,0.067113,0.057465,0.061393,0.061393,29906792
2019-05-30,0.061228,0.063549,0.055898,0.056780,0.056780,21145900
2019-05-31,0.056780,0.060952,0.054209,0.059750,0.059750,25158638
2019-06-01,0.059804,0.061221,0.056198,0.058493,0.058493,22019949
2019-06-02,0.058441,0.061554,0.056663,0.059610,0.059610,22052535
2019-06-03,0.061020,0.061161,0.053074,0.053149,0.053149,18532864
2019-06-04,0.053835,0.054972,0.048474,0.050978,0.050978,17635351
2019-06-05,0.050230,0.054197,0.049590,0.051810,0.051810,17032267
2019-06-06,0.050680,0.059871,0.050566,0.056612,0.056612,18639201
2019-06-07,0.056999,0.060302,0.055608,0.057658,0.057658,18803875
2019-06-08,0.057959,0.060807,0.056947,0.058240,0.058240,18451361
2019-06-09,0.058699,0.062389,0.055665,0.057046,0.057046,20655266
2019-06-10,0.057003,0.060417,0.055816,0.059650,0.059650,20819570
2019-06-11,0.059958,0.060768,0.056064,0.059620,0.059620,17909804
2019-06-12,0.058089,0.061169,0.054535,0.054993,0.054993,16587815
2019-06-13,0.055033,0.060947,0.053582,0.054337,0.054337,15355840
2019-06-14,0.056793,0.059315,0.053590,0.059191,0.059191,19152633
2019-06-15,0.057741,0.061076,0.057157,0.059758,0.059758,18734763
2019-06-16,0.059378,0.060590,0.057371,0.058213,0.058213,18759453
2019-06-17,0.058228,0.060182,0.056302,0.056890,0.056890,8949883
2019-06-18,0.056879,0.059386,0.055468,0.056548,0.056548,9562583
2019-06-19,0.056564,0.059632,0.056024,0.058251,0.058251,9233940
2019-06-20,0.058122,0.058788,0.055653,0.056884,0.056884,10064389
2019-06-21,0.056934,0.058744,0.055792,0.055872,0.055872,10953347
2019-06-22,0.055885,0.057014,0.053759,0.055394,0.055394,12236291
2019-06-23,0.055392,0.058420,0.053165,0.053927,0.053927,12495176
2019-06-24,0.053927,0.056241,0.053012,0.054048,0.054048,10111803
2019-06-25,0.054071,0.055577,0.051697,0.052092,0.052092,12051718
2019-06-26,0.052092,0.054534,0.048620,0.049772,0.049772,14542780
2019-06-27,0.049887,0.050541,0.043689,0.045408,0.045408,11212750
2019-06-28,0.045457,0.047457,0.043778,0.046704,0.046704,9325384
2019-06-29,0.046736,0.051630,0.045245,0.050319,0.050319,11460416
2019-06-30,0.050301,0.051338,0.047209,0.049220,0.049220,9242825
2019-07-01,0.049220,0.051968,0.046252,0.048321,0.048321,10571486
2019-07-02,0.048320,0.048496,0.044313,0.046326,0.046326,9279399
2019-07-03,0.046482,0.060781,0.046388,0.053414,0.053414,21862126
2019-07-04,0.053400,0.066751,0.052131,0.059570,0.059570,38742634
2019-07-05,0.059547,0.064778,0.054280,0.054378,0.054378,22624092
2019-07-06,0.054366,0.054624,0.051572,0.051761,0.051761,10729363
2019-07-07,0.051880,0.054251,0.051581,0.052027,0.052027,9176329
2019-07-08,0.052040,0.052644,0.049436,0.051784,0.051784,10050451
2019-07-09,0.051796,0.055425,0.051289,0.053447,0.053447,10677890
2019-07-10,0.053421,0.054045,0.046957,0.049112,0.049112,11361034
2019-07-11,0.048720,0.049450,0.044414,0.044790,0.044790,8561080
2019-07-12,0.044900,0.049103,0.044859,0.047165,0.047165,8310646
2019-07-13,0.047186,0.049002,0.044830,0.046443,0.046443,3872248
2019-07-14,0.046450,0.046893,0.040764,0.040819,0.040819,7633923
2019-07-15,0.040825,0.043563,0.039419,0.042828,0.042828,8437561
2019-07-16,0.042871,0.043990,0.037152,0.038097,0.038097,7618436
2019-07-17,0.038010,0.041399,0.037277,0.040197,0.040197,8710081
2019-07-18,0.040114,0.043872,0.038624,0.043543,0.043543,8132317
2019-07-19,0.043543,0.052291,0.043143,0.048259,0.048259,13733506
2019-07-20,0.048208,0.049615,0.046958,0.047473,0.047473,8706984
2019-07-21,0.047599,0.049303,0.045300,0.046363,0.046363,6795758
2019-07-22,0.046374,0.047236,0.044928,0.045502,0.045502,6848371
2019-07-23,0.045530,0.047508,0.040702,0.041305,0.041305,7912393
2019-07-24,0.041305,0.041875,0.040025,0.041554,0.041554,6546276
2019-07-25,0.041580,0.042782,0.041411,0.041975,0.041975,6245827
2019-07-26,0.041858,0.042725,0.041143,0.042414,0.042414,6491120
2019-07-27,0.042414,0.042807,0.039805,0.041152,0.041152,7832399
2019-07-28,0.041122,0.042230,0.039400,0.041313,0.041313,7158562
2019-07-29,0.041302,0.041598,0.040365,0.041202,0.041202,7787808
2019-07-30,0.041229,0.041229,0.040255,0.040667,0.040667,6266099
2019-07-31,0.040649,0.041236,0.040088,0.040801,0.040801,6878089
2019-08-01,0.040810,0.040967,0.039094,0.040017,0.040017,6936650
2019-08-02,0.040023,0.040975,0.039303,0.040362,0.040362,5427967
2019-08-03,0.040390,0.042737,0.040300,0.040321,0.040321,5547301
2019-08-04,0.040348,0.040639,0.039126,0.039336,0.039336,4084955
2019-08-05,0.039330,0.040222,0.038893,0.039004,0.039004,6447235
2019-08-06,0.038881,0.039927,0.038004,0.038531,0.038531,8179922
2019-08-07,0.038481,0.041804,0.038275,0.039950,0.039950,8237198
2019-08-08,0.039950,0.042693,0.039754,0.040853,0.040853,9433219
2019-08-09,0.040798,0.044332,0.040161,0.042183,0.042183,10164382
2019-08-10,0.042183,0.042954,0.038263,0.039717,0.039717,8316669
2019-08-11,0.039611,0.040887,0.039072,0.040489,0.040489,5901801
2019-08-12,0.040488,0.041346,0.039959,0.039983,0.039983,5758033
2019-08-13,0.039991,0.040710,0.038954,0.040381,0.040381,6206812
2019-08-14,0.040429,0.040509,0.036363,0.036920,0.036920,7303977
2019-08-15,0.036946,0.037273,0.034172,0.035999,0.035999,7614290
2019-08-16,0.036024,0.036325,0.034627,0.034692,0.034692,6700101
2019-08-17,0.034711,0.036164,0.034333,0.035570,0.035570,6119040
2019-08-18,0.035570,0.037371,0.035081,0.036880,0.036880,5834073
2019-08-19,0.036896,0.037826,0.035979,0.037636,0.037636,6105949
2019-08-20,0.037744,0.037759,0.034311,0.034796,0.034796,5612189
2019-08-21,0.034789,0.036281,0.032854,0.034303,0.034303,6824840
2019-08-22,0.034303,0.034559,0.032779,0.034490,0.034490,4992441
2019-08-23,0.034490,0.035449,0.034104,0.034874,0.034874,5634096
2019-08-24,0.034853,0.038096,0.033544,0.037952,0.037952,8165592
2019-08-25,0.037952,0.038300,0.035915,0.035928,0.035928,5847708
2019-08-26,0.035942,0.036342,0.033695,0.035528,0.035528,5780596
2019-08-27,0.035508,0.036066,0.034744,0.035121,0.035121,6035493
2019-08-28,0.035121,0.035719,0.031357,0.031822,0.031822,5790461
2019-08-29,0.031829,0.031907,0.030258,0.031342,0.031342,5249849
2019-08-30,0.031342,0.032269,0.030938,0.031882,0.031882,4455848
2019-08-31,0.031908,0.032598,0.031494,0.031985,0.031985,5657422
2019-09-01,0.031990,0.032220,0.030992,0.031663,0.031663,5372481
2019-09-02,0.031649,0.031948,0.030830,0.031561,0.031561,4977202
2019-09-03,0.031548,0.032919,0.031170,0.031585,0.031585,9070571
2019-09-04,0.031643,0.040421,0.030923,0.034799,0.034799,19685202
2019-09-05,0.034797,0.038228,0.032943,0.033711,0.033711,13820308
2019-09-06,0.033711,0.033711,0.031153,0.031701,0.031701,12167592
2019-09-07,0.031704,0.032284,0.031116,0.032170,0.032170,7915951
2019-09-08,0.032186,0.032851,0.031829,0.032017,0.032017,7105014
2019-09-09,0.032033,0.032669,0.031536,0.032554,0.032554,6138249
2019-09-10,0.032559,0.033330,0.031859,0.032320,0.032320,6061538
2019-09-11,0.032331,0.033040,0.031224,0.031298,0.031298,5710404
2019-09-12,0.031311,0.031877,0.030880,0.030971,0.030971,7756079
2019-09-13,0.030970,0.031287,0.030458,0.030794,0.030794,7208460
2019-09-14,0.030829,0.032067,0.030387,0.031778,0.031778,6952103
2019-09-15,0.031778,0.032788,0.031579,0.031852,0.031852,7459562
2019-09-16,0.031897,0.032716,0.031378,0.032345,0.032345,7572939
2019-09-17,0.032361,0.033785,0.031911,0.033449,0.033449,8724156
2019-09-18,0.033440,0.034405,0.032387,0.033776,0.033776,9004138
2019-09-19,0.033825,0.033918,0.032385,0.033110,0.033110,9225020
2019-09-20,0.033116,0.034599,0.032849,0.034329,0.034329,9170609
2019-09-21,0.034385,0.034766,0.033315,0.033751,0.033751,8500993
2019-09-22,0.033748,0.033783,0.032418,0.032619,0.032619,8128959
2019-09-23,0.032563,0.032697,0.030774,0.030774,0.030774,7901974
2019-09-24,0.030852,0.032100,0.026717,0.026717,0.026717,8606754
2019-09-25,0.026699,0.027886,0.026304,0.027424,0.027424,8935665
2019-09-26,0.027392,0.029504,0.025397,0.027075,0.027075,10372193
2019-09-27,0.027036,0.028001,0.026625,0.027797,0.027797,8505891
2019-09-28,0.027706,0.027788,0.026776,0.027468,0.027468,7201451
2019-09-29,0.027483,0.027559,0.026132,0.026985,0.026985,7706425
2019-09-30,0.027001,0.027850,0.026235,0.027172,0.027172,8065732
2019-10-01,0.027141,0.028076,0.026645,0.027555,0.027555,8938857
2019-10-02,0.027547,0.027978,0.026987,0.027978,0.027978,6053788
2019-10-03,0.027946,0.029315,0.027588,0.029131,0.029131,7052122
2019-10-04,0.029097,0.031060,0.028582,0.030928,0.030928,7240138
2019-10-05,0.031002,0.031047,0.029521,0.030632,0.030632,6423483
2019-10-06,0.030637,0.030807,0.028170,0.028284,0.028284,5541170
2019-10-07,0.028234,0.031206,0.027814,0.030553,0.030553,4900225
2019-10-08,0.030557,0.034002,0.030471,0.031737,0.031737,7095712
2019-10-09,0.031739,0.032684,0.029741,0.031419,0.031419,7156939
2019-10-10,0.031408,0.031559,0.029680,0.029737,0.029737,5995079
2019-10-11,0.029753,0.031284,0.028927,0.030899,0.030899,5682654
2019-10-12,0.030837,0.033311,0.030801,0.032031,0.032031,9068619
2019-10-13,0.032035,0.032546,0.031634,0.032015,0.032015,5763186
2019-10-14,0.032015,0.033700,0.031774,0.032968,0.032968,7034441
2019-10-15,0.032957,0.033417,0.030937,0.033114,0.033114,8208477
2019-10-16,0.033142,0.033813,0.031508,0.032664,0.032664,7967895
2019-10-17,0.032803,0.032961,0.031068,0.032119,0.032119,6041994
2019-10-18,0.032119,0.032204,0.029442,0.029978,0.029978,6006531
2019-10-19,0.029960,0.030318,0.029440,0.029585,0.029585,5175001
2019-10-20,0.029585,0.029790,0.029166,0.029542,0.029542,5448645
2019-10-21,0.029532,0.030505,0.029346,0.030102,0.030102,6093147
2019-10-22,0.030108,0.030483,0.029032,0.029113,0.029113,6397233
2019-10-23,0.029051,0.029175,0.026227,0.026973,0.026973,5457536
2019-10-24,0.026973,0.027553,0.026553,0.027528,0.027528,3287996
2019-10-25,0.027537,0.029342,0.027087,0.029342,0.029342,4658901
2019-10-26,0.029266,0.034364,0.029266,0.032584,0.032584,12228997
2019-10-27,0.032659,0.032686,0.030275,0.031962,0.031962,7563402
2019-10-28,0.031977,0.032379,0.031359,0.031706,0.031706,6394293
2019-10-29,0.031616,0.031969,0.031285,0.031403,0.031403,4980831
2019-10-30,0.031388,0.031469,0.030293,0.030796,0.030796,4915228
2019-10-31,0.030758,0.032049,0.030297,0.031764,0.031764,5311301
2019-11-01,0.031779,0.032851,0.030958,0.031997,0.031997,4640375
2019-11-02,0.031983,0.032533,0.031148,0.031561,0.031561,3725263
